Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
29-Mar-19,EQ,"1,693.00","1,717.20","1,689.40","1,673.20","1,705.00","1,702.60","1,704.64","1,987.00","1,330.00","2,57,213","43,84,54,571.00","14,249"
1-Apr-19,EQ,"1,718.95","1,724.80","1,702.50","1,702.60","1,716.00","1,715.35","1,713.50","1,987.00","1,335.00","1,65,470","28,35,32,638.45","17,272"
2-Apr-19,EQ,"1,718.05","1,735.00","1,711.00","1,715.35","1,716.50","1,715.40","1,721.63","1,987.00","1,335.00","1,69,240","29,13,68,972.25","20,680"
3-Apr-19,EQ,"1,720.00","1,725.00","1,700.00","1,715.40","1,700.05","1,703.25","1,711.95","1,987.00","1,335.00","67,306","11,52,24,465.70","12,169"
4-Apr-19,EQ,"1,700.00","1,700.00","1,661.00","1,703.25","1,666.50","1,671.45","1,675.05","1,987.00","1,335.00","88,658","14,85,06,217.35","9,872"
5-Apr-19,EQ,"1,670.00","1,675.20","1,642.00","1,671.45","1,652.00","1,652.45","1,656.87","1,987.00","1,335.00","1,22,902","20,36,32,931.80","14,699"
8-Apr-19,EQ,"1,656.00","1,659.00","1,625.50","1,652.45","1,643.40","1,644.30","1,641.31","1,987.00","1,378.00","75,441","12,38,22,120.90","11,685"
9-Apr-19,EQ,"1,645.00","1,667.80","1,640.45","1,644.30","1,660.00","1,659.95","1,657.58","1,987.00","1,378.00","81,451","13,50,11,629.55","12,150"
10-Apr-19,EQ,"1,656.90","1,658.45","1,625.15","1,659.95","1,643.00","1,648.05","1,641.15","1,987.00","1,378.00","1,41,074","23,15,24,185.95","22,822"
11-Apr-19,EQ,"1,645.00","1,667.00","1,643.00","1,648.05","1,658.70","1,658.60","1,655.20","1,987.00","1,378.00","64,659","10,70,23,360.00","4,172"
12-Apr-19,EQ,"1,662.00","1,669.00","1,634.20","1,658.60","1,645.00","1,646.00","1,650.91","1,987.00","1,378.00","1,34,666","22,23,20,987.85","13,917"
15-Apr-19,EQ,"1,650.00","1,664.55","1,615.25","1,646.00","1,620.00","1,622.70","1,630.71","1,987.00","1,378.00","5,77,640","94,19,62,616.60","9,725"
16-Apr-19,EQ,"1,630.00","1,640.00","1,622.05","1,622.70","1,628.90","1,631.30","1,628.57","1,987.00","1,378.00","1,29,449","21,08,17,032.55","8,800"
18-Apr-19,EQ,"1,645.00","1,658.85","1,632.15","1,631.30","1,650.05","1,650.20","1,649.79","1,987.00","1,378.00","1,61,637","26,66,67,323.90","10,700"
22-Apr-19,EQ,"1,655.10","1,673.95","1,640.35","1,650.20","1,667.00","1,667.55","1,663.29","1,987.00","1,407.00","1,02,694","17,08,09,604.95","8,606"
23-Apr-19,EQ,"1,672.00","1,694.90","1,670.00","1,667.55","1,691.00","1,685.90","1,687.86","1,987.00","1,407.00","94,148","15,89,08,900.05","7,853"
24-Apr-19,EQ,"1,698.90","1,704.50","1,683.70","1,685.90","1,696.00","1,698.40","1,695.90","1,987.00","1,407.00","61,457","10,42,25,124.90","5,802"
25-Apr-19,EQ,"1,703.90","1,717.00","1,690.05","1,698.40","1,709.40","1,710.75","1,708.80","1,987.00","1,407.00","1,57,556","26,92,31,080.05","25,033"
26-Apr-19,EQ,"1,719.00","1,719.00","1,695.05","1,710.75","1,707.00","1,709.85","1,705.55","1,987.00","1,407.00","1,49,183","25,44,39,122.55","18,031"
30-Apr-19,EQ,"1,705.25","1,726.70","1,695.00","1,709.85","1,710.10","1,716.85","1,710.97","1,987.00","1,436.70","85,996","14,71,36,319.55","7,684"
2-May-19,EQ,"1,727.00","1,737.00","1,714.00","1,716.85","1,715.00","1,721.25","1,724.45","1,987.00","1,436.70","1,12,973","19,48,16,587.75","11,576"
3-May-19,EQ,"1,708.90","1,708.90","1,662.10","1,721.25","1,678.00","1,679.95","1,679.31","1,987.00","1,436.70","4,08,818","68,65,33,104.45","35,770"
6-May-19,EQ,"1,662.05","1,707.95","1,662.00","1,679.95","1,701.00","1,700.85","1,692.79","1,987.00","1,436.70","1,00,590","17,02,77,362.45","11,580"
7-May-19,EQ,"1,704.95","1,743.00","1,698.05","1,700.85","1,707.00","1,715.45","1,713.74","1,987.00","1,436.70","1,08,589","18,60,93,565.05","14,932"
8-May-19,EQ,"1,703.55","1,715.45","1,690.00","1,715.45","1,695.00","1,696.10","1,700.23","1,987.00","1,436.70","2,96,480","50,40,85,391.25","9,678"
9-May-19,EQ,"1,686.10","1,692.00","1,661.00","1,696.10","1,685.10","1,684.20","1,672.11","1,987.00","1,436.70","1,81,871","30,41,08,882.05","12,127"
10-May-19,EQ,"1,688.10","1,705.00","1,681.55","1,684.20","1,694.75","1,697.45","1,692.82","1,987.00","1,436.70","1,10,021","18,62,45,438.65","5,356"
13-May-19,EQ,"1,700.00","1,715.00","1,692.65","1,697.45","1,712.00","1,710.30","1,708.10","1,987.00","1,436.70","67,070","11,45,62,303.70","12,105"
14-May-19,EQ,"1,709.90","1,724.45","1,697.30","1,710.30","1,710.00","1,717.40","1,712.54","1,987.00","1,436.70","1,38,044","23,64,06,318.35","16,363"
15-May-19,EQ,"1,717.00","1,764.00","1,714.95","1,717.40","1,753.00","1,758.10","1,748.76","1,987.00","1,436.70","1,76,080","30,79,21,627.00","16,319"
16-May-19,EQ,"1,763.90","1,815.00","1,729.25","1,758.10","1,802.05","1,803.25","1,792.23","1,987.00","1,436.70","1,87,888","33,67,39,362.65","15,608"
17-May-19,EQ,"1,808.00","1,830.00","1,764.00","1,803.25","1,769.95","1,788.20","1,801.16","1,987.00","1,436.70","1,73,957","31,33,23,873.75","15,825"
20-May-19,EQ,"1,825.00","1,825.00","1,754.00","1,788.20","1,756.50","1,759.60","1,771.43","1,987.00","1,436.70","2,16,070","38,27,51,817.45","14,091"
21-May-19,EQ,"1,764.90","1,785.00","1,759.00","1,759.60","1,777.00","1,778.30","1,777.60","1,987.00","1,436.70","1,36,473","24,25,93,930.15","12,583"
22-May-19,EQ,"1,771.15","1,792.00","1,760.00","1,778.30","1,765.60","1,781.20","1,784.16","1,987.00","1,436.70","2,90,008","51,74,19,323.90","22,782"
23-May-19,EQ,"1,782.00","1,784.95","1,751.30","1,781.20","1,760.00","1,759.95","1,765.71","1,987.00","1,436.70","66,152","11,68,05,142.70","10,991"
24-May-19,EQ,"1,758.00","1,775.95","1,741.50","1,759.95","1,745.60","1,755.35","1,755.81","1,987.00","1,436.70","2,99,222","52,53,78,374.75","8,076"
27-May-19,EQ,"1,754.95","1,764.00","1,716.90","1,755.35","1,731.05","1,729.35","1,730.84","1,987.00","1,436.70","1,45,947","25,26,11,048.65","17,246"
28-May-19,EQ,"1,739.70","1,805.00","1,735.00","1,729.35","1,785.40","1,783.25","1,766.11","1,987.00","1,436.70","3,53,289","62,39,48,581.05","23,938"
29-May-19,EQ,"1,778.00","1,836.00","1,765.65","1,783.25","1,826.00","1,825.95","1,825.10","1,987.00","1,436.70","2,61,250","47,68,08,179.30","18,589"
30-May-19,EQ,"1,823.10","1,858.00","1,786.00","1,825.95","1,830.00","1,824.75","1,840.90","1,987.00","1,436.70","2,66,529","49,06,52,444.25","21,435"
31-May-19,EQ,"1,830.00","1,840.00","1,775.00","1,824.75","1,780.00","1,785.05","1,794.64","1,987.00","1,436.70","1,29,078","23,16,48,767.95","10,504"
3-Jun-19,EQ,"1,775.40","1,816.70","1,766.10","1,785.05","1,794.95","1,788.25","1,799.71","1,987.00","1,436.70","88,003","15,83,79,492.75","6,699"
4-Jun-19,EQ,"1,788.00","1,800.00","1,770.10","1,788.25","1,771.10","1,775.20","1,786.18","1,987.00","1,436.70","74,910","13,38,02,808.80","6,077"
6-Jun-19,EQ,"1,779.30","1,794.90","1,772.50","1,775.20","1,782.65","1,780.90","1,787.15","1,987.00","1,436.70","1,06,861","19,09,76,501.70","9,942"
7-Jun-19,EQ,"1,790.15","1,822.95","1,777.20","1,780.90","1,808.50","1,805.15","1,805.88","1,987.00","1,436.70","1,23,921","22,37,86,130.65","27,149"
10-Jun-19,EQ,"1,816.00","1,817.25","1,773.05","1,805.15","1,797.95","1,797.40","1,789.69","1,987.00","1,436.70","1,49,612","26,77,59,174.15","11,990"
11-Jun-19,EQ,"1,799.95","1,824.00","1,787.80","1,797.40","1,792.25","1,801.95","1,808.72","1,987.00","1,436.70","3,22,557","58,34,15,528.80","12,268"
12-Jun-19,EQ,"1,802.80","1,809.85","1,787.00","1,801.95","1,789.45","1,789.45","1,798.68","1,987.00","1,436.70","53,091","9,54,93,776.60","6,177"
13-Jun-19,EQ,"1,790.00","1,794.00","1,750.00","1,789.45","1,752.00","1,759.40","1,769.25","1,987.00","1,436.70","1,10,310","19,51,65,868.40","10,305"
14-Jun-19,EQ,"1,760.00","1,790.95","1,760.00","1,759.40","1,768.50","1,772.25","1,770.39","1,987.00","1,436.70","4,48,513","79,40,42,364.00","16,688"
17-Jun-19,EQ,"1,778.00","1,789.00","1,764.00","1,772.25","1,769.85","1,767.25","1,780.76","1,987.00","1,436.70","1,76,830","31,48,92,161.70","7,065"
18-Jun-19,EQ,"1,774.95","1,774.95","1,740.00","1,767.25","1,745.55","1,746.30","1,753.10","1,987.00","1,436.70","74,979","13,14,45,351.00","4,619"
19-Jun-19,EQ,"1,748.00","1,760.05","1,728.85","1,746.30","1,733.00","1,734.10","1,736.10","1,987.00","1,436.70","61,117","10,61,05,361.50","6,317"
20-Jun-19,EQ,"1,738.00","1,752.00","1,698.00","1,734.10","1,730.10","1,734.20","1,717.76","1,987.00","1,436.70","1,14,041","19,58,95,600.50","9,712"
21-Jun-19,EQ,"1,728.00","1,739.60","1,695.05","1,734.20","1,695.20","1,700.75","1,707.79","1,987.00","1,436.70","1,32,004","22,54,34,761.50","12,135"
24-Jun-19,EQ,"1,700.00","1,729.50","1,675.05","1,700.75","1,708.00","1,712.25","1,695.99","1,987.00","1,436.70","1,27,475","21,61,96,606.30","6,728"
25-Jun-19,EQ,"1,709.75","1,734.75","1,702.05","1,712.25","1,726.10","1,722.65","1,725.88","1,987.00","1,436.70","1,19,544","20,63,18,654.00","4,185"
26-Jun-19,EQ,"1,725.00","1,806.30","1,707.00","1,722.65","1,785.00","1,792.05","1,751.59","1,987.00","1,436.70","3,50,833","61,45,16,387.40","22,424"
27-Jun-19,EQ,"1,791.00","1,850.00","1,774.15","1,792.05","1,839.00","1,818.25","1,810.09","1,987.00","1,436.70","2,75,899","49,94,02,494.85","23,019"
28-Jun-19,EQ,"1,828.00","1,849.95","1,787.50","1,818.25","1,843.00","1,829.45","1,813.08","1,987.00","1,436.70","3,63,190","65,84,93,160.65","33,561"
1-Jul-19,EQ,"1,835.05","1,856.00","1,818.00","1,829.45","1,834.00","1,841.25","1,838.10","1,987.00","1,436.70","1,55,746","28,62,76,981.40","19,217"
2-Jul-19,EQ,"1,850.00","1,851.00","1,746.70","1,841.25","1,767.60","1,764.70","1,779.47","1,987.00","1,436.70","2,10,612","37,47,77,571.00","17,783"
3-Jul-19,EQ,"1,770.05","1,782.60","1,730.00","1,764.70","1,734.00","1,735.20","1,746.51","1,987.00","1,436.70","1,23,502","21,56,98,066.60","10,906"
4-Jul-19,EQ,"1,710.00","1,718.00","1,650.00","1,735.20","1,656.90","1,655.80","1,672.82","1,987.00","1,436.70","5,17,876","86,63,15,308.70","33,538"
5-Jul-19,EQ,"1,658.75","1,685.90","1,632.00","1,655.80","1,663.00","1,665.70","1,665.49","1,987.00","1,436.70","1,82,866","30,45,61,417.80","12,210"
8-Jul-19,EQ,"1,652.20","1,672.75","1,602.00","1,665.70","1,630.00","1,632.00","1,631.84","1,987.00","1,436.70","2,14,031","34,92,64,459.40","26,047"
9-Jul-19,EQ,"1,630.10","1,639.55","1,595.05","1,632.00","1,601.00","1,600.65","1,607.31","1,987.00","1,436.70","1,43,205","23,01,74,948.40","17,708"
10-Jul-19,EQ,"1,605.00","1,606.00","1,564.05","1,600.65","1,580.00","1,590.95","1,585.90","1,987.00","1,436.70","2,50,106","39,66,43,055.35","29,186"
11-Jul-19,EQ,"1,589.00","1,590.00","1,565.00","1,590.95","1,569.50","1,573.60","1,573.94","1,987.00","1,436.70","76,611","12,05,81,059.85","9,827"
12-Jul-19,EQ,"1,570.20","1,608.70","1,570.20","1,573.60","1,600.00","1,600.75","1,597.96","1,987.00","1,436.70","93,224","14,89,68,581.00","9,330"
15-Jul-19,EQ,"1,610.00","1,615.95","1,582.00","1,600.75","1,588.05","1,590.85","1,599.70","1,987.00","1,436.70","84,918","13,58,43,259.30","11,031"
16-Jul-19,EQ,"1,600.00","1,654.30","1,590.00","1,590.85","1,646.25","1,648.50","1,628.57","1,987.00","1,436.70","1,54,849","25,21,82,340.90","17,347"
17-Jul-19,EQ,"1,648.00","1,671.90","1,610.05","1,648.50","1,620.05","1,618.60","1,639.27","1,987.00","1,436.70","1,15,374","18,91,29,456.50","18,764"
18-Jul-19,EQ,"1,618.95","1,638.50","1,573.25","1,618.60","1,578.00","1,576.25","1,593.72","1,987.00","1,436.70","1,38,663","22,09,90,507.40","12,678"
19-Jul-19,EQ,"1,569.90","1,569.90","1,495.00","1,576.25","1,515.00","1,516.00","1,518.88","1,987.00","1,436.70","2,39,097","36,31,59,165.70","17,171"
22-Jul-19,EQ,"1,499.95","1,499.95","1,435.80","1,516.00","1,470.10","1,478.70","1,462.17","1,987.00","1,435.80","4,30,488","62,94,45,441.80","20,726"
23-Jul-19,EQ,"1,470.10","1,487.35","1,462.75","1,478.70","1,470.00","1,470.95","1,470.74","1,987.00","1,435.80","87,885","12,92,56,293.65","7,626"
24-Jul-19,EQ,"1,475.00","1,550.00","1,445.00","1,470.95","1,544.00","1,537.20","1,494.87","1,987.00","1,435.80","1,94,680","29,10,21,013.65","17,300"
25-Jul-19,EQ,"1,545.00","1,564.50","1,476.00","1,537.20","1,530.00","1,526.95","1,512.28","1,987.00","1,435.80","1,86,296","28,17,32,372.30","14,231"
26-Jul-19,EQ,"1,527.00","1,529.55","1,485.30","1,526.95","1,492.00","1,497.50","1,498.53","1,987.00","1,435.80","1,00,016","14,98,76,478.40","9,752"
29-Jul-19,EQ,"1,500.00","1,539.25","1,481.25","1,497.50","1,506.05","1,524.60","1,514.31","1,987.00","1,435.80","1,51,395","22,92,58,428.70","12,520"
30-Jul-19,EQ,"1,518.00","1,539.90","1,497.50","1,524.60","1,519.00","1,511.15","1,510.98","1,987.00","1,435.80","1,41,195","21,33,42,787.30","8,740"
31-Jul-19,EQ,"1,510.00","1,517.50","1,483.00","1,511.15","1,512.40","1,513.60","1,499.99","1,987.00","1,435.80","1,04,248","15,63,71,144.55","9,325"
1-Aug-19,EQ,"1,509.90","1,519.95","1,494.10","1,513.60","1,507.00","1,507.15","1,506.94","1,987.00","1,435.80","66,424","10,00,97,061.50","6,005"
2-Aug-19,EQ,"1,507.00","1,522.00","1,496.90","1,507.15","1,510.00","1,514.95","1,511.79","1,987.00","1,435.80","66,649","10,07,58,982.70","6,827"
5-Aug-19,EQ,"1,519.55","1,545.00","1,490.70","1,514.95","1,540.05","1,539.55","1,522.25","1,987.00","1,435.80","54,654","8,31,97,148.95","4,566"
6-Aug-19,EQ,"1,542.15","1,594.00","1,542.15","1,539.55","1,575.05","1,579.20","1,575.58","1,987.00","1,435.80","1,09,913","17,31,77,015.60","7,478"
7-Aug-19,EQ,"1,571.00","1,622.00","1,570.95","1,579.20","1,596.70","1,600.35","1,604.55","1,987.00","1,435.80","1,09,531","17,57,47,889.85","10,184"
8-Aug-19,EQ,"1,605.00","1,629.00","1,589.60","1,600.35","1,624.95","1,623.30","1,617.23","1,987.00","1,435.80","49,320","7,97,61,578.20","5,206"
9-Aug-19,EQ,"1,625.00","1,678.50","1,577.35","1,623.30","1,634.70","1,635.55","1,633.56","1,987.00","1,435.80","1,56,454","25,55,77,742.95","12,033"
13-Aug-19,EQ,"1,640.00","1,642.40","1,568.05","1,635.55","1,584.00","1,583.65","1,586.63","1,987.00","1,435.80","74,400","11,80,45,105.85","8,170"
14-Aug-19,EQ,"1,597.35","1,632.25","1,581.45","1,583.65","1,622.10","1,626.35","1,612.97","1,987.00","1,435.80","87,009","14,03,43,319.50","16,748"
16-Aug-19,EQ,"1,629.90","1,638.90","1,578.45","1,626.35","1,580.00","1,580.85","1,593.28","1,987.00","1,435.80","1,19,751","19,07,96,463.30","21,531"
19-Aug-19,EQ,"1,586.10","1,615.00","1,576.05","1,580.85","1,599.00","1,593.55","1,602.23","1,987.00","1,435.80","53,479","8,56,85,740.05","4,570"
20-Aug-19,EQ,"1,610.00","1,630.00","1,595.00","1,593.55","1,614.85","1,614.80","1,617.43","1,987.00","1,435.80","1,41,266","22,84,87,353.05","7,881"
